GPS纬度,GPS经度,谷歌地图纬度,谷歌地图经度,百度纬度,百度经度,地址,邮编,关键词
23.09996972,113.6603676,23.09716207,113.6654798904,23.1032571773,113.6719788379,广东省东莞市东莞市,-,-
22.82065293,113.6793236,22.8177652919,113.6844466192,22.8235349543,113.6910260153,广东省东莞市东莞市连升中路4号,-,-
23.00078427,113.9509232,22.9979152773,113.9558262781,23.0036803548,113.9623765666,广东省东莞市东莞市,-,-
22.74394534,114.1439999,22.7412786473,114.1490800039,22.7473615087,114.1555598364,广东省东莞市东莞市,-,-
22.8387028,113.7066879,22.8358749131,113.7118538346,22.8416471313,113.7184323524,广东省东莞市东莞市西坊路16,-,-
22.70228568,114.1736681,22.69955882,114.1786677376,22.7052224555,114.1852438549,广东省东莞市东莞市祥新东路17巷-17号,-,-
22.8291523,113.7347647,22.8263439824,113.7399467278,22.8324453084,113.7464553339,广东省东莞市东莞市,-,-
23.02506148,114.1035973,23.0225337765,114.1087525057,23.0287792592,114.1151953254,广东省东莞市东莞市新城路,-,-
22.74829892,114.1391543,22.7456373696,114.1442344039,22.7517160499,114.1507049647,广东省东莞市东莞市凤深大道156-7号,-,-
22.87660886,113.675044,22.8737422656,113.6801723836,22.8795077318,113.6867199747,广东省东莞市东莞市,-,-
22.73591184,114.2757904,22.7331016689,114.2806183762,22.7388671084,114.2871813214,广东省深圳市龙岗区桥西街99号,-,-
23.08248182,113.8756202,23.0796194655,113.8805501002,23.0859512684,113.8870017958,广东省东莞市东莞市,-,-
22.96547337,114.1542792,22.9628803336,114.159348575,22.9687856507,114.1658746539,广东省东莞市东莞市,-,-
22.83586295,114.1128578,22.8332575388,114.1179915481,22.839591551,114.1244458331,广东省东莞市东莞市,-,-
22.94565906,113.9505843,22.9427692461,113.9554873781,22.9485406701,113.9620690241,广东省东莞市东莞市,-,-
23.00561717,113.9381655,23.0027385145,113.9430578492,23.0084104658,113.9496203695,广东省东莞市东莞市黄屋工业区18,-,-
22.88898088,113.2210372,22.8862281649,113.2263640671,22.891891623,113.2329112276,广东省佛山市顺德区裕成一路,-,-
22.76676047,113.2629498,22.763941023,113.268249845,22.7701830313,113.2746892246,广东省佛山市顺德区泰和路10号-1,-,-
22.88479945,113.2589542,22.8820218198,113.2642596094,22.8882633133,113.2707047101,广东省佛山市顺德区,-,-
22.84425565,113.2588793,22.8414623705,113.2641847094,22.8477105271,113.2706607946,广东省佛山市顺德区环市东路9号,-,-
22.95119214,113.2670328,22.9484455833,113.2723489383,22.9547832609,113.2788122855,广东省佛山市顺德区北一路,-,-
22.71129853,113.1614172,22.708586715,113.1668352622,22.7149070201,113.1732846178,广东省佛山市顺德区,-,-
23.20445879,113.1633891,23.2019342856,113.1688393487,23.2082576357,113.1752866656,广东省佛山市南海区,-,-
22.78360392,113.2915659,22.7808094101,113.2968927671,22.7870492755,113.3033401217,广东省佛山市顺德区新业路5号,-,-
23.2604804,113.0236253,23.2578929594,113.0289521671,23.2641519273,113.0354103948,广东省佛山市三水区工业路,-,-
22.9870642,113.7689429,22.9843283327,113.7741195634,22.9905652893,113.7805644512,广东省东莞市东莞市G107(莞长路),-,-
23.09554245,113.1847645,23.092942045,113.1901718334,23.0990167949,113.196653208,广东省佛山市南海区河东东城工业区一路9号,-,-
23.10350796,113.1836978,23.100907555,113.1891051334,23.106982305,113.195586508,广东省佛山市南海区,-,-
22.82065293,113.6793236,22.8177652919,113.6844466192,22.8235349543,113.6910260153,广东省东莞市东莞市连升中路4号,-,-
22.98965586,113.8897387,22.9867471472,113.8946471425,22.9929867414,113.9010925351,广东省东莞市东莞市,-,-
22.94132785,113.6767951,22.9384872253,113.6819234836,22.9442578118,113.688505686,广东省东莞市东莞市寮厦新村十三巷,-,-
22.83399226,114.0968097,22.8313817131,114.1019488125,22.8376328924,114.1084262777,广东省东莞市东莞市,-,-
23.22113868,112.9248459,23.2183138242,112.9298991818,23.224645843,112.9363453121,广东省佛山市三水区X522,-,-
23.02429369,113.7913009,23.0215534935,113.7964453769,23.0274547589,113.8029448398,广东省东莞市东莞市石井大道238号,-,-
22.82065293,113.6793236,22.8177652919,113.6844466192,22.8235349543,113.6910260153,广东省东莞市东莞市连升中路4号,-,-
23.09621418,113.6572812,23.09340653,113.6623934904,23.0995016373,113.6688924379,广东省东莞市东莞市东港路,-,-
22.97049574,113.9193364,22.9675767183,113.9242180204,22.9733431412,113.9307894217,广东省东莞市东莞市高英路147号,-,-
23.02941462,113.9955167,23.0266894376,114.0005270664,23.0330327015,114.0069690924,广东省东莞市东莞市X247(振兴中路),-,-
23.11759803,113.8836368,23.1147562624,113.8885720646,23.1210774747,113.8949874155,广东省惠州市博罗县方圆路,-,-
22.8184991,113.8067168,22.815651019,113.8118076327,22.8213130923,113.8183818762,广东省东莞市东莞市德政中路78号,-,-
22.962945,113.6786409,22.9601146742,113.6837746481,22.9658839405,113.6903557793,广东省东莞市东莞市赤岭大围新村一路26号,-,-
23.06354452,113.7710582,23.060839688,113.7762402278,23.067080528,113.7827069259,广东省东莞市东莞市,-,-
22.80029657,113.7472574,22.7974876338,113.7524340634,22.8038207512,113.7588727617,广东省东莞市东莞市创盛路8号,-,-
23.0781566,113.8741143,23.075309051,113.8790656578,23.0816360392,113.8855144513,广东省东莞市东莞市,-,-
23.05983215,113.5872324,23.0569496264,113.5923071395,23.0627114606,113.598876978,广东省东莞市东莞市新太路,-,-
23.12703337,113.0120037,23.1243694132,113.0172876518,23.1304773317,113.0237755796,广东省佛山市南海区,-,-
23.04235254,113.7318371,23.0396324965,113.7370298567,23.0457286787,113.7435191756,广东省东莞市东莞市金鳌路46-1号,-,-
22.80869811,114.1002264,22.8060822347,114.1053655125,22.8123289926,114.1118296351,广东省东莞市东莞市,-,-
23.10500981,113.8198157,23.1022615775,113.8248958039,23.1079225059,113.8314518272,广东省东莞市东莞市同富东路131号,-,-
23.05466654,113.7414039,23.0519565709,113.7466020211,23.0582068024,113.7530663302,广东省东莞市东莞市珊瑚路96号,-,-
23.05714801,113.663448,23.0543197811,113.668554926,23.0604209566,113.6750690343,广东省东莞市东莞市,-,-
23.04229567,113.8077758,23.0395361336,113.8128773615,23.0451973678,113.8194377441,广东省东莞市东莞市,-,-
23.00371616,113.881268,23.0008224769,113.8861925358,23.007144122,113.8926111195,广东省东莞市东莞市叶屋大巷,-,-
23.00877683,113.7381856,23.0060512434,113.7433783567,23.0122945667,113.7498189702,广东省东莞市东莞市G107(三元路),-,-
22.93815956,113.8870409,22.9352300104,113.8919439781,22.9414735616,113.8984142426,广东省东莞市东莞市G94(珠三角环线高速),-,-
23.05080297,113.7156716,23.0480781922,113.7208589922,23.0539996017,113.7273960112,广东省东莞市东莞市,-,-
23.0832246,113.7285264,23.0805201701,113.7337245211,23.0866221277,113.7402321092,广东省东莞市东莞市,-,-
23.05434269,113.7548907,23.0516376571,113.7600888211,23.0579715399,113.7665320462,广东省东莞市东莞市花园路63-、65-、67号,-,-
22.91669305,114.0248715,22.9139804717,114.0299247818,22.9200820044,114.0364247144,广东省东莞市东莞市社贝二路1033号,-,-
23.02609965,113.746608,23.0233843416,113.7518007567,23.0297161535,113.7582286363,广东省东莞市东莞市体育路3号,-,-
23.07328362,114.0234467,23.0706332796,114.0285107106,23.0767417164,114.035032049,广东省东莞市东莞市,-,-
23.08636883,113.9505344,23.0835412319,113.9554428425,23.0893093443,113.9620214291,广东省东莞市东莞市太和圩路,-,-
23.13871675,113.111198,23.1362305774,113.1166965285,23.141991149,113.1232297923,广东省佛山市南海区山南工业区南区三路,-,-
22.98807885,114.0208579,22.9853973055,114.0259165462,22.9914966384,114.0324111057,广东省东莞市东莞市横江厦东门路,-,-
23.04326407,112.9260813,23.0403761817,112.9311345818,23.046620807,112.9375958442,广东省佛山市南海区,-,-
23.061023,112.9221482,23.0581355406,112.9271907529,23.0644698102,112.9336499074,广东省佛山市南海区荷桂路,-,-
22.94081175,113.9453226,22.9379167823,113.9502256781,22.9436881917,113.9568026897,广东省东莞市东莞市金朗中路791号-、793号,-,-
22.99587084,113.7621434,22.9931450515,113.7673307922,22.9994697183,113.7737511453,广东省东莞市东莞市新源南路,-,-
22.91334142,113.8483693,22.9104507526,113.8533582088,22.9165299408,113.8598230372,广东省东莞市东莞市X234(石大路),-,-
22.97333327,113.730314,22.9705821802,113.7355013922,22.9766819601,113.7420064472,广东省东莞市东莞市,-,-
23.11276083,112.9299114,23.1099040486,112.9349646818,23.1161462122,112.9414262013,广东省佛山市南海区沙塾胡村西街,-,-
23.12358718,113.1648355,23.1210315653,113.1702803843,23.1273482474,113.1766942444,广东省佛山市南海区隔岸村大道北,-,-
23.05913863,113.7431308,23.056433798,113.7483289211,23.0626848892,113.7548021387,广东省东莞市东莞市,-,-
23.06812838,113.0255363,23.0654977816,113.0308846248,23.0718486996,113.037362066,广东省佛山市南海区,-,-
23.09724421,113.7523577,23.0945599202,113.7575558211,23.1008933096,113.7639975884,广东省东莞市东莞市恒康商业街39号,-,-
23.19885366,113.1851605,23.1962749176,113.1905571045,23.2021762515,113.1970891874,广东省佛山市南海区东秀路,-,-
23.09348295,113.1826215,23.0908823515,113.1880288334,23.0969548764,113.1945187519,广东省佛山市南海区康乐路,-,-
23.23190692,113.0890874,23.2294470674,113.0945805641,23.2351218236,113.1011529914,广东省佛山市南海区,-,-
23.06279119,113.0623784,23.0602294983,113.0678125555,23.0663236268,113.0743303462,广东省佛山市南海区S113(桂丹路),-,-
23.06233415,113.1056841,23.0598119453,113.1111772641,23.0655822528,113.1177439481,广东省佛山市禅城区城北综合批发市场A区一路,-,-
23.10971032,113.1808405,23.1071150427,113.1862478334,23.1131866694,113.1927196774,广东省佛山市南海区S121(广佛路),-,-
23.22923111,113.0827188,23.2267663277,113.0882012352,23.2325242081,113.0947582203,广东省佛山市南海区永安大道东43,-,-
23.11501909,112.9305637,23.1121674551,112.9356223462,23.1184068631,112.9420708627,广东省佛山市南海区,-,-
23.11526775,113.1169399,23.1127664057,113.1224330641,23.1186820165,113.1289361672,广东省佛山市南海区兴隆大街26号,-,-
22.80256864,113.2873979,22.7997794852,113.2927247671,22.8060238518,113.2991888215,广东省佛山市顺德区新城区民安路,-,-
23.06007494,112.9216899,23.0571874806,112.9267324529,23.0635217502,112.9331916074,广东省佛山市南海区荷桂路,-,-
23.15029122,113.1092646,23.1478052328,113.1147631285,23.1535709622,113.1213034076,广东省佛山市南海区,-,-
23.11065649,113.1309687,23.1081450912,113.1364511352,23.1142332088,113.1429271483,广东省佛山市南海区荔庄村东区-26巷-6号,-,-
23.0650595,113.0572779,23.0625029342,113.0627120555,23.0685970615,113.0692345628,广东省佛山市南海区,-,-
22.93595157,113.8990852,22.9330170801,113.9039775492,22.9391100324,113.9104789571,广东省东莞市东莞市松佛路834,-,-
23.11458393,113.8613142,23.1117616869,113.8662923799,23.1179959739,113.8727303948,广东省东莞市东莞市村尾横巷8号,-,-
22.90672977,113.8475874,22.9038391026,113.8525763088,22.9099182908,113.8590411372,广东省东莞市东莞市农场工业路1号,-,-
22.9097662,114.0740398,22.9071670727,114.0791842769,22.9129307097,114.0857297968,广东省东莞市东莞市樟罗塘吓埔七巷1号,-,-
23.11465325,113.8369654,23.1118655452,113.8419918597,23.1177699949,113.8484985567,广东省东莞市东莞市,-,-
23.03909825,113.7731777,23.0363880797,113.7783597278,23.0426219071,113.7848069098,广东省东莞市东莞市东城中路,-,-
22.84670401,114.1592865,22.8440444115,114.1643236885,22.8497962039,114.1708785877,广东省东莞市东莞市香芒东路222,-,-
23.11526775,113.1169399,23.1127664057,113.1224330641,23.1186820165,113.1289361672,广东省佛山市南海区兴隆大街26号,-,-
22.86402965,113.1398401,22.8613999062,113.1452957131,22.8676386133,113.1517491671,广东省佛山市顺德区聚龙大路,-,-
22.96629587,113.0906029,22.9637324686,113.0960799708,22.9694095766,113.102669606,广东省佛山市顺德区大社坊大社街1号,-,-
22.96411796,113.0897185,22.9615494294,113.0951955708,22.9672285778,113.1017905158,广东省佛山市顺德区崇田路4号,-,-
22.95881496,113.0899638,22.9562464294,113.0954408708,22.9619255778,113.1020358158,广东省佛山市顺德区镇安路b100号,-,-
22.88967401,113.081987,22.8870695574,113.0874479776,22.8928261186,113.0939906797,广东省佛山市顺德区北华路,-,-
23.11275168,113.1253912,23.1102402812,113.1308736352,23.1163283989,113.1373496483,广东省佛山市南海区中东路,-,-
22.96420705,113.0957859,22.961643459,113.1012683352,22.9673234926,113.1078610714,广东省佛山市顺德区新市路1号,-,-
22.96049969,113.1071838,22.957936099,113.1126662352,22.9637048166,113.1192392774,广东省佛山市顺德区工业大道21号,-,-
23.06367854,113.0570744,23.0611168483,113.0625085555,23.0672109768,113.0690263462,广东省佛山市南海区桂丹路,-,-
22.96532138,113.0925684,22.9627579786,113.0980454708,22.9684350866,113.104635106,广东省佛山市顺德区梯地大街6号,-,-
23.00958915,113.0856424,23.0070413208,113.0911248352,23.0127140933,113.0976805328,广东省佛山市禅城区榴苑路19号,-,-
22.78982133,113.1641039,22.7871358308,113.1695273266,22.7934478781,113.1759447407,广东省佛山市顺德区齐新路西,-,-
23.04181877,113.0883982,23.0392863174,113.0938806352,23.0449598797,113.1004551592,广东省佛山市禅城区,-,-
22.96817917,113.0978671,22.9656207077,113.1033495352,22.9712987075,113.1099366881,广东省佛山市顺德区腾冲官路,-,-
22.99456666,113.1409256,22.9919888227,113.146391942,22.9982279302,113.1528329235,广东省佛山市禅城区X518(魁奇三路),-,-
22.97888202,113.0166506,22.9761854606,113.0219613738,22.9824469264,113.0284384954,广东省佛山市禅城区S82(佛山一环),-,-
22.94563836,113.0900415,22.9430696396,113.0955185708,22.9487449,113.1021142343,广东省佛山市顺德区乐中路,-,-
23.06667235,113.1548703,23.0641157842,113.1603259131,23.0704416462,113.1667773835,广东省佛山市南海区,-,-
23.01280811,113.7603122,23.0100874612,113.7654995922,23.0164107867,113.7719167363,广东省东莞市东莞市,-,-
23.17903001,112.8761925,23.1762043088,112.8812404174,23.1821143642,112.887777459,广东省佛山市三水区兴达路,-,-
23.12341113,113.1517748,23.12087525,113.1572357776,23.1271941979,113.1636500509,广东省佛山市南海区天龙大街38号,-,-
23.0440624,113.125784,23.0415200742,113.1312664352,23.0476104695,113.1377427878,广东省佛山市禅城区,-,-
22.8332624,113.2801516,22.8304738595,113.2854677383,22.8368111722,113.2919344836,广东省佛山市顺德区,-,-
22.81467597,113.8277312,22.8117831749,113.8327683885,22.8175367174,113.8393164685,广东省东莞市东莞市德政东路,-,-
23.06367398,113.7711884,23.060969148,113.7763704278,23.067209988,113.7828371259,广东省东莞市东莞市,-,-
23.12329431,113.1103823,23.1207978993,113.1158754641,23.1265613492,113.1224152483,广东省佛山市南海区南湾南路,-,-
